country,country_code,year,parameter,value,unit,source
Myanmar,104,2001,"Drinking water, Free of contamination",46.487589303184,,"WHO, UNICEF"
Myanmar,104,2001,"Drinking water, Safely managed service",29.0,,"WHO, UNICEF"
Myanmar,104,2001,"Drinking water, On premises",28.961226213102,,"WHO, UNICEF"
Myanmar,104,2001,"Drinking water, Unimproved",16.994699398101,,"WHO, UNICEF"
Myanmar,104,2001,"Drinking water, Surface water",15.512256663674,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Surface water",0.80827481949682,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Unimproved",3.1519957981653,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, On premises",60.481896739286,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Safely managed service",60.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Free of contamination",59.875620688008,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Available",86.166441486278,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Limited",2.5106512492706,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Surface water",2.9588790803174,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Unimproved",7.6752176210391,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, On premises",40.961630527909,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Safely managed service",42.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Free of contamination",43.983177414961,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Available",79.238448716348,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Limited",3.0200693703601,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Basic service",87.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Safely managed service",26.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Limited",3.4548924403363,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Available",73.324935099318,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, On premises",24.299753744847,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Unimproved",11.53609541372,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Surface water",4.7945663105579,,"WHO, UNICEF"
Philippines,608,2001,"Drinking water, Free of contamination",30.417894624863,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2001,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Surface water",0.7974335408451,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, At least basic service",92.689901035064,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Basic service",92.0,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Limited",0.29204963394038,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Available",92.229689495312,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, On premises",86.681428726974,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Unimproved",6.2206157901507,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, At least basic service",94.487883363664,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Unimproved",4.7462271722783,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, On premises",89.693334829947,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Available",94.116385916114,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Limited",0.19699331838877,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Surface water",0.56889614566915,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Unimproved",1.6907285032704,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, On premises",95.93516231899,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Surface water",0.095278587034313,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, At least basic service",98.213992909695,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Thailand,764,2001,"Drinking water, Available",98.026345254842,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Safely managed service",37.0,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Basic service",77.0,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Limited",0.89053585980092,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Available",74.8734134639,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Free of contamination",37.115206173519,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, On premises",61.637596897262,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Unimproved",11.659256700985,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Surface water",10.55584093981,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Surface water",8.3105402399289,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Unimproved",9.3083042048589,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, On premises",68.556804352545,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Safely managed service",46.0,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Free of contamination",46.203969405299,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Available",80.195704673525,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Limited",0.94260166434792,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Unimproved",2.2316817022438,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Surface water",1.5519488011007,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, On premises",89.384354697539,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Limited",1.0993253080888,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Available",96.216369496656,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Free of contamination",73.562109839025,,"WHO, UNICEF"
Viet Nam,704,2001,"Drinking water, Safely managed service",73.0,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, On premises",99.781114234493,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, Surface water",0.099983791062905,,"WHO, UNICEF"
Brunei Darussalam,96,2002,"Drinking water, At least basic service",99.900016208937,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Surface water",10.146441270417,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Unimproved",8.4506342942041,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Basic service",82.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Available",70.918667343894,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Free of contamination",46.806681550343,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Safely managed service",47.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, On premises",74.019821902174,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Surface water",26.43168726597,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Unimproved",24.3014797596,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, On premises",35.02601138506,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Safely managed service",11.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Free of contamination",11.23283791817,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Available",43.528816081539,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Basic service",49.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Available",48.68358605639,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Surface water",23.366804208673,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Unimproved",21.318350449919,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, On premises",42.36464636468,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Basic service",56.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Cambodia,116,2002,"Drinking water, Free of contamination",17.927835057063,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Basic service",91.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Limited",0.69749972194879,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Available",83.137182819437,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Free of contamination",31.72069881087,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Safely managed service",32.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, On premises",74.488568634916,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Unimproved",8.7444837821186,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Surface water",0.62494818682431,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Safely managed service",24.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Limited",0.60539413219689,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Available",70.724598331296,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Free of contamination",24.211276183527,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, On premises",59.1235327353,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Unimproved",18.658166099357,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Basic service",78.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Surface water",3.5119886067524,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Surface water",5.7409113793995,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Basic service",68.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Limited",0.53428453696921,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Available",61.141533427581,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Free of contamination",18.413669629665,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, On premises",47.261044996016,,"WHO, UNICEF"
Indonesia,360,2002,"Drinking water, Unimproved",26.311968215932,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Surface water",28.416311065209,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Unimproved",28.573789721432,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, On premises",4.3604578903783,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Safely managed service",5.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Free of contamination",6.33414097398,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Available",41.026596633903,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Limited",0.93602066298453,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Basic service",44.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Limited",0.80968317218745,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Basic service",53.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Available",49.84628428685,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Free of contamination",10.100795069652,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Safely managed service",8.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, On premises",12.858877857593,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Unimproved",25.707563239914,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Surface water",22.598892824007,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Limited",0.41057787497934,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Available",77.708051477983,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Free of contamination",21.99981362842,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Safely managed service",17.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, On premises",39.705742376116,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Unimproved",16.65302495274,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2002,"Drinking water, Surface water",4.2214289741501,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Limited",0.29876265325078,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, At least basic service",99.288788430341,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, On premises",97.396624959752,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Unimproved",0.32244891640865,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Limited",0.5601159843868,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, At least basic service",92.792548080081,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, On premises",84.577513642407,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Unimproved",4.5473359355326,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Surface water",2.1,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Surface water",0.81649436431161,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Unimproved",1.849494752522,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, On premises",92.763282898038,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Safely managed service",92.0,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Free of contamination",96.821060645812,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Limited",0.39322618872026,,"WHO, UNICEF"
Malaysia,458,2002,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Basic service",42.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Limited",19.173993002805,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Available",52.277860218788,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Free of contamination",39.904402178838,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Safely managed service",21.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, On premises",21.370872577611,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Unimproved",19.127241839259,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Surface water",19.005467960993,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Free of contamination",65.920509335097,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Basic service",71.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Limited",13.459065549323,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Available",79.138722720531,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Surface water",5.4413390898345,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Safely managed service",54.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, On premises",54.459954078234,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Unimproved",9.2798648751105,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Free of contamination",47.030475115218,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Basic service",50.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Limited",17.608617867608,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Available",59.635320469603,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Safely managed service",30.0,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, On premises",30.43430328173,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Unimproved",16.42994438187,,"WHO, UNICEF"
Myanmar,104,2002,"Drinking water, Surface water",15.290118125295,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Safely managed service",60.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Limited",2.4657692803767,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Available",86.287653542053,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Free of contamination",59.97269700112,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, On premises",61.934668746177,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Unimproved",3.0431245756202,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Surface water",0.76143687805327,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Surface water",4.5131495807792,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Unimproved",11.220032386812,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, On premises",26.393511526354,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Safely managed service",28.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Free of contamination",30.635107724117,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Available",73.913182984829,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Limited",3.4812381103327,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Basic service",87.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Limited",3.0144777792203,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Available",79.601106977908,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Free of contamination",44.120130321495,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Safely managed service",43.0,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, On premises",42.730004284835,,"WHO, UNICEF"
Philippines,608,2002,"Drinking water, Unimproved",7.4615184646817,,"WHO, UNICEF"
